"{state:"	"AL"	", city_name:"	"Coffee Springs town"	", latitude:"	31.165836	", longitude:"	-85.910898	"},"
"{state:"	"AL"	", city_name:"	"Coffeeville town"	", latitude:"	31.766565	", longitude:"	-88.086049	"},"
"{state:"	"AL"	", city_name:"	"Coker town"	", latitude:"	33.24372	", longitude:"	-87.681197	"},"
"{state:"	"AL"	", city_name:"	"Collinsville town"	", latitude:"	34.262844	", longitude:"	-85.86807	"},"
"{state:"	"AL"	", city_name:"	"Colony town"	", latitude:"	33.941183	", longitude:"	-86.901864	"},"
"{state:"	"AL"	", city_name:"	"Columbia town"	", latitude:"	31.295351	", longitude:"	-85.110202	"},"
"{state:"	"AL"	", city_name:"	"Columbiana city"	", latitude:"	33.196887	", longitude:"	-86.604695	"},"
"{state:"	"AL"	", city_name:"	"Concord CDP"	", latitude:"	33.461931	", longitude:"	-87.040577	"},"
"{state:"	"AL"	", city_name:"	"Coosada town"	", latitude:"	32.495394	", longitude:"	-86.326543	"},"
"{state:"	"AL"	", city_name:"	"Cordova city"	", latitude:"	33.761292	", longitude:"	-87.201099	"},"
"{state:"	"AL"	", city_name:"	"Cottonwood town"	", latitude:"	31.054033	", longitude:"	-85.29956	"},"
"{state:"	"AL"	", city_name:"	"County Line town"	", latitude:"	33.820894	", longitude:"	-86.719734	"},"
"{state:"	"AL"	", city_name:"	"Courtland town"	", latitude:"	34.66997	", longitude:"	-87.327627	"},"
"{state:"	"AL"	", city_name:"	"Cowarts town"	", latitude:"	31.206248	", longitude:"	-85.309769	"},"
"{state:"	"AL"	", city_name:"	"Creola city"	", latitude:"	30.874156	", longitude:"	-88.009418	"},"
"{state:"	"AL"	", city_name:"	"Crossville town"	", latitude:"	34.285486	", longitude:"	-85.998756	"},"
"{state:"	"AL"	", city_name:"	"Cuba town"	", latitude:"	32.440733	", longitude:"	-88.374798	"},"
"{state:"	"AL"	", city_name:"	"Cullman city"	", latitude:"	34.179337	", longitude:"	-86.840793	"},"
"{state:"	"AL"	", city_name:"	"Cullomburg CDP"	", latitude:"	31.713061	", longitude:"	-88.291774	"},"
"{state:"	"AL"	", city_name:"	"Cusseta town"	", latitude:"	32.787654	", longitude:"	-85.305748	"},"
"{state:"	"AL"	", city_name:"	"Dadeville city"	", latitude:"	32.826114	", longitude:"	-85.776201	"},"
"{state:"	"AL"	", city_name:"	"Daleville city"	", latitude:"	31.291397	", longitude:"	-85.711418	"},"
"{state:"	"AL"	", city_name:"	"Daphne city"	", latitude:"	30.625545	", longitude:"	-87.895979	"},"
"{state:"	"AL"	", city_name:"	"Dauphin Island town"	", latitude:"	30.249554	", longitude:"	-88.192169	"},"
"{state:"	"AL"	", city_name:"	"Daviston town"	", latitude:"	33.056839	", longitude:"	-85.634329	"},"
"{state:"	"AL"	", city_name:"	"Dayton town"	", latitude:"	32.350958	", longitude:"	-87.641573	"},"
"{state:"	"AL"	", city_name:"	"Deatsville town"	", latitude:"	32.589052	", longitude:"	-86.389594	"},"
"{state:"	"AL"	", city_name:"	"Decatur city"	", latitude:"	34.573039	", longitude:"	-86.991684	"},"
"{state:"	"AL"	", city_name:"	"Deer Park CDP"	", latitude:"	31.218544	", longitude:"	-88.325266	"},"
"{state:"	"AL"	", city_name:"	"Delta CDP"	", latitude:"	33.440524	", longitude:"	-85.675905	"},"
"{state:"	"AL"	", city_name:"	"Demopolis city"	", latitude:"	32.499435	", longitude:"	-87.825006	"},"
"{state:"	"AL"	", city_name:"	"Detroit town"	", latitude:"	34.027379	", longitude:"	-88.167831	"},"
"{state:"	"AL"	", city_name:"	"Dodge City town"	", latitude:"	34.045447	", longitude:"	-86.882639	"},"
"{state:"	"AL"	", city_name:"	"Dora city"	", latitude:"	33.729703	", longitude:"	-87.083874	"},"
"{state:"	"AL"	", city_name:"	"Dothan city"	", latitude:"	31.233698	", longitude:"	-85.406823	"},"
"{state:"	"AL"	", city_name:"	"Double Springs town"	", latitude:"	34.150429	", longitude:"	-87.402427	"},"
"{state:"	"AL"	", city_name:"	"Douglas town"	", latitude:"	34.168636	", longitude:"	-86.324358	"},"
"{state:"	"AL"	", city_name:"	"Dozier town"	", latitude:"	31.500094	", longitude:"	-86.369568	"},"
"{state:"	"AL"	", city_name:"	"Dunnavant CDP"	", latitude:"	33.508673	", longitude:"	-86.529844	"},"
"{state:"	"AL"	", city_name:"	"Dutton town"	", latitude:"	34.606152	", longitude:"	-85.91185	"},"
"{state:"	"AL"	", city_name:"	"East Brewton city"	", latitude:"	31.090708	", longitude:"	-87.055379	"},"
"{state:"	"AL"	", city_name:"	"East Point CDP"	", latitude:"	34.191023	", longitude:"	-86.791785	"},"
"{state:"	"AL"	", city_name:"	"Eclectic town"	", latitude:"	32.640153	", longitude:"	-86.041093	"},"
"{state:"	"AL"	", city_name:"	"Edgewater CDP"	", latitude:"	33.530099	", longitude:"	-86.95279	"},"
"{state:"	"AL"	", city_name:"	"Edwardsville town"	", latitude:"	33.88374	", longitude:"	-85.414124	"},"
"{state:"	"AL"	", city_name:"	"Egypt CDP"	", latitude:"	34.075931	", longitude:"	-86.165051	"},"
"{state:"	"AL"	", city_name:"	"Elba city"	", latitude:"	31.417313	", longitude:"	-86.077189	"},"
"{state:"	"AL"	", city_name:"	"Elberta town"	", latitude:"	30.379091	", longitude:"	-87.587049	"},"
"{state:"	"AL"	", city_name:"	"Eldridge town"	", latitude:"	33.922018	", longitude:"	-87.620108	"},"
"{state:"	"AL"	", city_name:"	"Elkmont town"	", latitude:"	34.932098	", longitude:"	-86.978398	"},"
"{state:"	"AL"	", city_name:"	"Elmore town"	", latitude:"	32.544338	", longitude:"	-86.336446	"},"
"{state:"	"AL"	", city_name:"	"Emelle town"	", latitude:"	32.728678	", longitude:"	-88.316486	"},"
"{state:"	"AL"	", city_name:"	"Emerald Mountain CDP"	", latitude:"	32.447933	", longitude:"	-86.094294	"},"
"{state:"	"AL"	", city_name:"	"Enterprise city"	", latitude:"	31.328476	", longitude:"	-85.844323	"},"
"{state:"	"AL"	", city_name:"	"Epes town"	", latitude:"	32.691249	", longitude:"	-88.126852	"},"
"{state:"	"AL"	", city_name:"	"Ethelsville town"	", latitude:"	33.414066	", longitude:"	-88.216093	"},"
"{state:"	"AL"	", city_name:"	"Eufaula city"	", latitude:"	31.910041	", longitude:"	-85.152556	"},"
"{state:"	"AL"	", city_name:"	"Eunola CDP"	", latitude:"	31.031659	", longitude:"	-85.838375	"},"
"{state:"	"AL"	", city_name:"	"Eutaw town"	", latitude:"	32.846247	", longitude:"	-87.900332	"},"
"{state:"	"AL"	", city_name:"	"Eva town"	", latitude:"	34.328393	", longitude:"	-86.764484	"},"
"{state:"	"AL"	", city_name:"	"Evergreen city"	", latitude:"	31.442997	", longitude:"	-86.959904	"},"
"{state:"	"AL"	", city_name:"	"Excel town"	", latitude:"	31.426386	", longitude:"	-87.343663	"},"
"{state:"	"AL"	", city_name:"	"Fairfield city"	", latitude:"	33.474715	", longitude:"	-86.919339	"},"
"{state:"	"AL"	", city_name:"	"Fairford CDP"	", latitude:"	31.178002	", longitude:"	-88.072784	"},"
"{state:"	"AL"	", city_name:"	"Fairhope city"	", latitude:"	30.521914	", longitude:"	-87.882336	"},"
"{state:"	"AL"	", city_name:"	"Fairview town"	", latitude:"	34.249096	", longitude:"	-86.687916	"},"
"{state:"	"AL"	", city_name:"	"Falkville town"	", latitude:"	34.377019	", longitude:"	-86.909547	"},"
"{state:"	"AL"	", city_name:"	"Faunsdale town"	", latitude:"	32.457614	", longitude:"	-87.593789	"},"
"{state:"	"AL"	", city_name:"	"Fayette city"	", latitude:"	33.694215	", longitude:"	-87.831169	"},"
"{state:"	"AL"	", city_name:"	"Fayetteville CDP"	", latitude:"	33.168097	", longitude:"	-86.442774	"},"
"{state:"	"AL"	", city_name:"	"Fitzpatrick CDP"	", latitude:"	32.204083	", longitude:"	-85.873979	"},"
"{state:"	"AL"	", city_name:"	"Five Points town"	", latitude:"	33.017311	", longitude:"	-85.351592	"},"
"{state:"	"AL"	", city_name:"	"Flomaton town"	", latitude:"	31.014816	", longitude:"	-87.256016	"},"
"{state:"	"AL"	", city_name:"	"Florala town"	", latitude:"	31.022386	", longitude:"	-86.318507	"},"
"{state:"	"AL"	", city_name:"	"Florence city"	", latitude:"	34.830349	", longitude:"	-87.666096	"},"
"{state:"	"AL"	", city_name:"	"Foley city"	", latitude:"	30.397068	", longitude:"	-87.66846	"},"
"{state:"	"AL"	", city_name:"	"Forestdale CDP"	", latitude:"	33.574061	", longitude:"	-86.8999	"},"
"{state:"	"AL"	", city_name:"	"Forkland town"	", latitude:"	32.647435	", longitude:"	-87.867436	"},"
"{state:"	"AL"	", city_name:"	"Fort Deposit town"	", latitude:"	31.986261	", longitude:"	-86.566359	"},"
"{state:"	"AL"	", city_name:"	"Fort Payne city"	", latitude:"	34.454993	", longitude:"	-85.695309	"},"
"{state:"	"AL"	", city_name:"	"Fort Rucker CDP"	", latitude:"	31.342576	", longitude:"	-85.716072	"},"
"{state:"	"AL"	", city_name:"	"Franklin town"	", latitude:"	32.453027	", longitude:"	-85.808854	"},"
"{state:"	"AL"	", city_name:"	"Fredonia CDP"	", latitude:"	32.973565	", longitude:"	-85.302938	"},"
"{state:"	"AL"	", city_name:"	"Frisco City town"	", latitude:"	31.439485	", longitude:"	-87.404182	"},"
"{state:"	"AL"	", city_name:"	"Fruitdale CDP"	", latitude:"	31.343452	", longitude:"	-88.411793	"},"
"{state:"	"AL"	", city_name:"	"Fruithurst town"	", latitude:"	33.72954	", longitude:"	-85.431249	"},"
"{state:"	"AL"	", city_name:"	"Fulton town"	", latitude:"	31.790989	", longitude:"	-87.744212	"},"
"{state:"	"AL"	", city_name:"	"Fultondale city"	", latitude:"	33.617649	", longitude:"	-86.801594	"},"
"{state:"	"AL"	", city_name:"	"Fyffe town"	", latitude:"	34.449615	", longitude:"	-85.904969	"},"
"{state:"	"AL"	", city_name:"	"Gadsden city"	", latitude:"	34.009563	", longitude:"	-86.015643	"},"
"{state:"	"AL"	", city_name:"	"Gainesville town"	", latitude:"	32.814934	", longitude:"	-88.160791	"},"
"{state:"	"AL"	", city_name:"	"Gallant CDP"	", latitude:"	34.001318	", longitude:"	-86.230179	"},"
"{state:"	"AL"	", city_name:"	"Gantt town"	", latitude:"	31.410695	", longitude:"	-86.483493	"},"
"{state:"	"AL"	", city_name:"	"Garden City town"	", latitude:"	34.015971	", longitude:"	-86.751158	"},"
"{state:"	"AL"	", city_name:"	"Gardendale city"	", latitude:"	33.676587	", longitude:"	-86.809844	"},"
"{state:"	"AL"	", city_name:"	"Gaylesville town"	", latitude:"	34.268103	", longitude:"	-85.558468	"},"
"{state:"	"AL"	", city_name:"	"Geiger town"	", latitude:"	32.868715	", longitude:"	-88.318154	"},"
"{state:"	"AL"	", city_name:"	"Geneva city"	", latitude:"	31.044886	", longitude:"	-85.876818	"},"
"{state:"	"AL"	", city_name:"	"Georgiana town"	", latitude:"	31.639134	", longitude:"	-86.746762	"},"
"{state:"	"AL"	", city_name:"	"Geraldine town"	", latitude:"	34.359264	", longitude:"	-86.003004	"},"
"{state:"	"AL"	", city_name:"	"Gilbertown town"	", latitude:"	31.875791	", longitude:"	-88.319489	"},"
"{state:"	"AL"	", city_name:"	"Glen Allen town"	", latitude:"	33.892108	", longitude:"	-87.732682	"},"
"{state:"	"AL"	", city_name:"	"Glencoe city"	", latitude:"	33.939389	", longitude:"	-85.934313	"},"
"{state:"	"AL"	", city_name:"	"Glenwood town"	", latitude:"	31.671266	", longitude:"	-86.173687	"},"
"{state:"	"AL"	", city_name:"	"Goldville town"	", latitude:"	33.084867	", longitude:"	-85.777982	"},"
"{state:"	"AL"	", city_name:"	"Good Hope town"	", latitude:"	34.109835	", longitude:"	-86.865195	"},"
"{state:"	"AL"	", city_name:"	"Goodwater town"	", latitude:"	33.06066	", longitude:"	-86.052462	"},"
"{state:"	"AL"	", city_name:"	"Gordo town"	", latitude:"	33.322286	", longitude:"	-87.903681	"},"
"{state:"	"AL"	", city_name:"	"Gordon town"	", latitude:"	31.143804	", longitude:"	-85.093418	"},"
"{state:"	"AL"	", city_name:"	"Gordonville town"	", latitude:"	32.155711	", longitude:"	-86.715588	"},"
"{state:"	"AL"	", city_name:"	"Goshen town"	", latitude:"	31.720015	", longitude:"	-86.123245	"},"
"{state:"	"AL"	", city_name:"	"Graham CDP"	", latitude:"	33.455191	", longitude:"	-85.323085	"},"
"{state:"	"AL"	", city_name:"	"Grand Bay CDP"	", latitude:"	30.472082	", longitude:"	-88.344401	"},"
"{state:"	"AL"	", city_name:"	"Grant town"	", latitude:"	34.516335	", longitude:"	-86.258498	"},"
"{state:"	"AL"	", city_name:"	"Grayson Valley CDP"	", latitude:"	33.647037	", longitude:"	-86.641281	"},"
"{state:"	"AL"	", city_name:"	"Graysville city"	", latitude:"	33.658257	", longitude:"	-86.967319	"},"
"{state:"	"AL"	", city_name:"	"Greensboro city"	", latitude:"	32.700968	", longitude:"	-87.5937	"},"
"{state:"	"AL"	", city_name:"	"Greenville city"	", latitude:"	31.843074	", longitude:"	-86.636928	"},"
